,ProjectId,UserName,IsRemix,Number,Abst,Para,Logi,Sync,Flow,User,Data,CTScore
25760,292121951,Gabriel_Hupalo,0,1,1,1,3,1,2,2,2,12
25761,293085214,Gabriel_Hupalo,0,2,1,1,3,1,2,2,2,12
25762,293096421,Gabriel_Hupalo,0,3,1,1,3,1,2,2,2,12
25763,293101308,Gabriel_Hupalo,0,4,1,1,0,1,2,2,2,9
25764,293780874,Gabriel_Hupalo,0,5,1,1,3,0,1,2,2,10
25765,293788327,Gabriel_Hupalo,0,6,0,0,3,0,1,2,2,8
25766,293790746,Gabriel_Hupalo,0,7,0,0,3,0,1,2,2,8
25767,293792508,Gabriel_Hupalo,0,8,0,0,3,0,1,2,2,8
25768,295290543,Gabriel_Hupalo,0,9,2,1,0,1,2,2,2,10
25769,296114100,Gabriel_Hupalo,0,10,2,0,3,0,1,2,2,10
25770,297095454,Gabriel_Hupalo,0,11,2,0,0,0,1,2,2,7
25771,299084354,Gabriel_Hupalo,0,12,2,0,3,0,3,2,2,12
25772,299084573,Gabriel_Hupalo,0,13,2,0,0,0,3,2,2,9
25773,299084680,Gabriel_Hupalo,0,14,2,1,0,1,2,2,2,10
25774,299084730,Gabriel_Hupalo,0,15,2,0,0,0,2,2,2,8
25775,299084784,Gabriel_Hupalo,0,16,2,0,0,0,2,1,2,7
25776,299084914,Gabriel_Hupalo,0,17,2,0,0,0,2,1,2,7
25777,299084997,Gabriel_Hupalo,0,18,2,0,0,0,2,2,2,8
25778,299085062,Gabriel_Hupalo,0,19,2,0,1,0,2,2,2,9
25779,299810818,Gabriel_Hupalo,0,20,2,0,0,0,3,2,2,9
