,ProjectId,UserName,IsRemix,Number,Abst,Para,Logi,Sync,Flow,User,Data,CTScore
28980,324243764,IPressedAButton,0,1,0,0,0,0,2,1,1,4
28981,324245986,IPressedAButton,0,2,1,0,0,0,1,2,1,5
28982,324247645,IPressedAButton,0,3,1,1,0,0,2,1,1,6
28983,324248992,IPressedAButton,0,4,0,0,0,0,2,2,1,5
28984,324322523,IPressedAButton,0,5,0,0,0,1,2,1,1,5
28985,324703947,IPressedAButton,0,6,1,2,0,0,1,2,1,7
28986,324847856,IPressedAButton,0,7,1,2,0,1,2,2,1,9
28987,325010601,IPressedAButton,0,8,0,0,0,0,2,1,1,4
28988,325635985,IPressedAButton,0,9,1,0,0,1,2,2,1,7
28989,325805722,IPressedAButton,0,10,1,1,0,1,2,1,1,7
28990,327418680,IPressedAButton,0,11,2,1,0,1,2,1,1,8
28991,327426162,IPressedAButton,0,12,1,1,0,2,1,1,1,7
28992,327838972,IPressedAButton,0,13,1,1,0,1,1,1,1,6
28993,328323192,IPressedAButton,0,14,1,3,0,2,1,2,1,10
28994,333057466,IPressedAButton,0,15,1,1,1,0,2,2,1,8
28995,334553618,IPressedAButton,0,16,1,2,3,2,3,2,1,14
28996,334863131,IPressedAButton,0,17,3,1,1,2,2,2,1,12
28997,334875541,IPressedAButton,0,18,1,0,0,2,1,2,2,8
28998,335168962,IPressedAButton,0,19,1,3,1,3,2,2,2,14
28999,336872361,IPressedAButton,0,20,1,3,1,3,2,2,1,13
