,ProjectId,UserName,IsRemix,Number,Abst,Para,Logi,Sync,Flow,User,Data,CTScore
54020,282462134,Tazihound,0,1,0,0,0,0,1,1,1,3
54021,282463536,Tazihound,0,2,0,0,0,0,1,1,1,3
54022,282464899,Tazihound,0,3,0,0,0,0,1,1,1,3
54023,282465801,Tazihound,0,4,0,0,0,0,0,0,0,0
54024,282466793,Tazihound,0,5,0,0,0,0,0,0,0,0
54025,282468857,Tazihound,0,6,0,0,0,0,0,0,0,0
54026,282469500,Tazihound,0,7,0,0,0,0,0,0,0,0
54027,282522093,Tazihound,0,8,0,0,0,0,0,0,0,0
54028,282538391,Tazihound,0,9,0,0,0,0,0,0,0,0
54029,282817465,Tazihound,0,10,0,0,0,0,0,0,0,0
54030,282828480,Tazihound,0,11,0,0,0,0,0,0,0,0
54031,282846016,Tazihound,0,12,0,0,0,0,0,0,0,0
54032,282847786,Tazihound,0,13,0,0,0,0,0,0,0,0
54033,282850922,Tazihound,0,14,0,0,0,0,0,0,0,0
54034,282983439,Tazihound,0,15,0,0,0,0,0,0,0,0
54035,283008729,Tazihound,0,16,0,0,0,0,0,0,0,0
54036,283084488,Tazihound,0,17,0,0,0,0,0,0,0,0
54037,283655549,Tazihound,0,18,0,0,0,0,0,0,0,0
54038,283656947,Tazihound,0,19,0,0,0,0,0,0,0,0
54039,283664902,Tazihound,0,20,0,0,0,0,1,1,0,2
