,ProjectId,UserName,IsRemix,Number,Abst,Para,Logi,Sync,Flow,User,Data,CTScore
25580,278965810,GR9744344,0,1,1,2,0,0,1,2,0,6
25581,279862965,GR9744344,0,2,1,1,0,1,2,1,0,6
25582,280782198,GR9744344,0,3,1,1,0,0,2,1,1,6
25583,281465413,GR9744344,0,4,1,1,0,1,2,1,1,7
25584,282058183,GR9744344,1,5,1,1,0,1,2,1,1,7
25585,282059279,GR9744344,1,6,1,0,0,3,3,1,1,9
25586,282060157,GR9744344,1,7,0,0,0,1,1,1,1,4
25587,282062189,GR9744344,1,8,0,0,0,0,2,2,1,5
25588,282063256,GR9744344,1,9,0,0,0,0,2,1,0,3
25589,283090157,GR9744344,0,10,1,1,0,1,2,1,1,7
25590,283358328,GR9744344,0,11,2,1,0,1,1,1,1,7
25591,283632461,GR9744344,1,12,1,1,0,3,2,1,1,9
25592,284661854,GR9744344,1,13,2,1,0,1,1,1,0,6
25593,284664188,GR9744344,1,14,2,0,0,0,2,2,2,8
25594,284668384,GR9744344,1,15,1,1,0,2,1,1,1,7
25595,284669674,GR9744344,1,16,1,0,0,2,2,1,1,7
25596,284670399,GR9744344,1,17,1,0,0,3,2,1,1,8
25597,285276291,GR9744344,0,18,1,3,0,2,1,2,0,9
25598,287272581,GR9744344,0,19,1,1,0,1,1,1,1,6
25599,287981467,GR9744344,0,20,1,2,1,2,2,2,1,11
