,ProjectId,UserName,IsRemix,Number,Abst,Para,Logi,Sync,Flow,User,Data,CTScore
12100,280109188,AriGut66,0,1,1,1,0,0,2,2,1,7
12101,280699572,AriGut66,0,2,1,2,0,1,2,2,1,9
12102,282243116,AriGut66,1,3,1,2,2,1,2,2,2,12
12103,282739020,AriGut66,0,4,1,1,1,1,2,2,2,10
12104,284896761,AriGut66,0,5,0,0,0,1,2,2,1,6
12105,286002684,AriGut66,0,6,1,2,0,2,2,2,1,10
12106,288209298,AriGut66,0,7,1,2,0,2,2,2,1,10
12107,289981405,AriGut66,0,8,0,0,0,0,2,1,1,4
12108,289983037,AriGut66,0,9,0,0,0,1,2,1,1,5
12109,289984665,AriGut66,0,10,0,0,0,1,2,1,1,5
12110,289986047,AriGut66,0,11,0,0,1,0,2,1,2,6
12111,289988725,AriGut66,0,12,0,0,0,0,1,2,1,4
12112,289991091,AriGut66,0,13,0,0,0,1,2,2,1,6
12113,291099585,AriGut66,0,14,1,1,1,1,2,2,1,9
12114,292794512,AriGut66,0,15,0,0,0,0,1,1,0,2
12115,294894319,AriGut66,0,16,1,0,0,1,2,2,1,7
12116,295597683,AriGut66,0,17,0,0,0,1,2,2,1,6
12117,297019420,AriGut66,0,18,1,1,0,2,2,1,1,8
12118,298393076,AriGut66,0,19,2,1,0,1,1,1,1,7
12119,298952374,AriGut66,0,20,1,1,0,2,1,1,1,7
