,ProjectId,UserName,IsRemix,Number,Abst,Para,Logi,Sync,Flow,User,Data,CTScore
9240,298894931,AMullins2,0,1,0,0,0,0,1,1,1,3
9241,298904222,AMullins2,0,2,1,2,0,0,2,2,1,8
9242,298906832,AMullins2,0,3,1,2,0,1,2,2,1,9
9243,299634028,AMullins2,0,4,1,0,0,1,2,2,1,7
9244,299648167,AMullins2,0,5,1,1,0,1,2,2,2,9
9245,299654005,AMullins2,0,6,1,1,1,0,2,2,2,9
9246,300080667,AMullins2,0,7,1,1,0,1,2,2,1,8
9247,300080784,AMullins2,0,8,1,3,0,3,1,1,1,10
9248,300088129,AMullins2,0,9,0,0,0,0,0,0,0,0
9249,300088242,AMullins2,0,10,0,0,0,0,0,0,0,0
9250,300089165,AMullins2,0,11,1,0,0,0,2,2,1,6
9251,300090754,AMullins2,0,12,0,0,0,0,1,1,1,3
9252,300092831,AMullins2,0,13,1,0,0,0,2,0,1,4
9253,300092981,AMullins2,0,14,0,0,0,1,1,1,1,4
9254,300095218,AMullins2,0,15,1,0,0,1,2,0,1,5
9255,300097223,AMullins2,0,16,1,0,0,0,1,2,1,5
9256,300097367,AMullins2,0,17,1,0,0,0,2,2,1,6
9257,300411397,AMullins2,0,18,1,3,0,3,1,2,1,11
9258,300932826,AMullins2,0,19,1,0,0,2,2,1,1,7
9259,301254381,AMullins2,0,20,3,1,1,3,2,2,2,14
